County,Establishment Type,Entity Name,DBA Name,Square Footage,Latitude,Longitude
Suffolk,Grocery/Manufacturer,WESTSIDE SUPERMARKET OF HUNTG LTD,SOUTHDOWN MARKETPLACE  ,6500,40.8783,-73.425412
Suffolk,Convenience Store,WALGREEN EASTERN CO INC          ,WALGREENS 05135        ,15000,40.866678,-73.034437
Suffolk,Grocery/Manufacturer,LJ FUN INC                       ,SWEETIES CANDY COTTAGE ,250,40.87982,-73.404086
Suffolk,Deli,SFK ENTERPRISE LTD               ,SFK DELI & CONVENIENCE ,3500,40.783846,-72.846677
Suffolk,Grocery/Manufacturer,BULLINO FINE FOODS INC           ,A&S PORK STORE         ,2000,40.731997,-73.186697
Suffolk,Deli,NELLY G DELI INC                 ,NELLYS DELI            ,1500,41.033056,-71.94563
Suffolk,Store,LONG ISLAND CHOCOLATE FACTORY INC,BARISTERS COFFEE TEA&CH,600,40.899581,-73.328195
Suffolk,Convenience Store,BUONADONNA SHOPRITE LLC          ,SHOPRITE OF W BABYLON  ,0,40.88766,-73.416175
Suffolk,Gas Station,B&B EVOLUTION INC                ,BP FOOD SHOP           ,1200,40.885419,-72.932744
Suffolk,Grocery/Manufacturer,GARDEN OF EVE LLC                ,ORGANIC FARMSTAND      ,0,40.967315,-72.653083
Suffolk,Convenience Store,SUNRISE 175 INC                  ,7-ELEVEN FD STR 32417C ,3000,40.694304,-73.392744
Suffolk,Store,HOUSEHOLD DISCOUNTERS INC        ,HOUSEHOLD DISCOUNTERS  ,3000,40.847068,-73.411514
Suffolk,Discount Store,BIG LOTS STORES INC              ,BIG LOTS 1753          ,30000,40.693437,-73.394515
Suffolk,Store,JACOB H ROTTKAMP&SON INC         ,JACOB H ROTTKAMP&SON   ,0,40.955863,-72.747606
Suffolk,Grocery/Manufacturer,TEA TIME COTTAGE INC             ,TEA TIME COTTAGE       ,1500,40.981679,-72.595756
Suffolk,Grocery Store,LA CONFIANZA #2 INC              ,BRAVO SUPERMARKET      ,5500,40.762522,-73.01375
Suffolk,Grocery/Manufacturer/Warehouse,WILD BY NATURE INC               ,WILD BY NATURE #201    ,18000,40.942097,-73.104554
Suffolk,Discount Store,BABYLON 99 VARIETY STORE INC     ,GIGS BEER/SODA&99 CNT  ,3000,40.722607,-73.357758
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 01228     ,20000,40.89618,-73.335132
Suffolk,Gas Station,ERBA INC                         ,CITGO GAS MINI MART    ,1500,40.80235,-72.860622
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 1118      ,4000,40.749246,-73.045581
Suffolk,Convenience Store,RAVEENDRAN KATHIRAVEL            ,7-ELEVEN STORE 26390C  ,2000,40.829803,-73.398322
Suffolk,Grocery Store,STOP&SHOP SUPERMARKET CO LLC THE ,STOP&SHOP 0548         ,45000,40.738452,-73.079516
Suffolk,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR  #4408   ,6600,40.871154,-72.995275
Suffolk,Deli,ARE FOOD MARKET INC              ,BLUE DELI AND GROCERY  ,1200,40.78566,-73.269115
Suffolk,Grocery Store,STOP&SHOP SUPERMARKET CO LLC THE ,STOP&SHOP SUPERMKT 579 ,60000,40.870902,-72.996467
Suffolk,Mini Mart,DHAVAL INC                       ,MINI MART              ,1000,40.741998,-73.307591
Suffolk,Gas Station,ARJ GAS N MART INC               ,OK PETROLEUM           ,900,40.756765,-73.374383
Suffolk,Convenience Store,GENOVESE DRUG STORES INC         ,RITE AID 10635         ,4000,40.856844,-73.318491
Suffolk,Gas Station,PADMA PETROLEUM INC              ,VALERO FOOD MART       ,1000,40.682363,-73.388546
Suffolk,Store,KEDCO INC                        ,KEDCO                  ,20000,40.75723,-73.404172
Suffolk,Store,DEER RUN FARMS LLC               ,DEER RUN FARMS         ,500,40.770187,-72.922507
Suffolk,Store,QUANTUM KNOWLEDGE LLC            ,EUROPEAN FOODS         ,600,40.934979,-72.6646
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 00553     ,9000,40.68348,-73.4177
Suffolk,Store,WALDMAN HOWARD E                 ,JAMESPORT COUNTRY STORE,900,40.947688,-72.593425
Suffolk,Store,K MART CORP                      ,KMART #4868            ,115000,40.935442,-72.660798
Suffolk,Grocery/Manufacturer,HP OF HOLBROOK INC               ,HANDY PANTRY           ,3600,40.795054,-73.076346
Suffolk,Convenience Store,SON JAMES                        ,7-ELEVEN FD STR 11201  ,3000,40.834377,-73.073471
Suffolk,Convenience Store,WALSH JAMES F                    ,7-ELEVEN FD STR 32003C ,2100,40.710521,-73.29416
Suffolk,Store,CALIXTO JOHN P                   ,JOHN CS GOODS          ,500,40.824429,-73.220303
Suffolk,Gas Station,VETERANS HIGHWAY ENTERPRISES INC ,SUNOCO APLUS           ,3000,40.773701,-73.065995
Suffolk,Convenience Store,BABA JEE II INC                  ,7-ELEVEN FD STR 11202B ,3000,40.832787,-73.121545
Suffolk,Store,JOHNS BARGAIN STORES INC         ,JOHNS BARGAIN STORES   ,4000,40.876999,-72.52899
Suffolk,Grocery Store,STOP&SHOP SUPERMARKET CO LLC THE ,STOP & SHOP 2553       ,64000,40.707497,-73.301548
Suffolk,Gas Station,1701 NORTH STRONG CORP           ,PETRO KING             ,1000,40.68291,-73.388503
Suffolk,Bakery,DICARLO DIST INC                 ,DICARLO DIST           ,152000,40.814026,-73.019994
Suffolk,Convenience Store,GENOVESE DRUG STORES INC         ,RITE AID 10623         ,5000,40.736975,-73.320495
Suffolk,Deli,EURO DELI OF RIVERHEAD INC       ,EURO DELI              ,1500,40.920817,-72.672082
Suffolk,Convenience Store,GENOVESE DRUG STORES INC         ,RITE AID #10669        ,11000,40.878973,-72.52088
Suffolk,Store,K MART CORP                      ,BIG K MART 9381        ,97000,40.859044,-73.417713
Suffolk,Grocery/Manufacturer,ESGO ENTERPRISES INC             ,GULF MART              ,1000,40.822282,-73.020531
Suffolk,Grocery Store,STOP&SHOP SUPERMARKET CO LLC THE ,STOP&SHOP SUPERMKT 544 ,52000,40.829296,-73.095638
Suffolk,Convenience Store,SN 786 INC                       ,7-ELEVEN FD STR 11223G ,3000,40.793371,-73.189457
Suffolk,Store,MISIR SURUJ                      ,GENERAL NUTRITION 2237 ,2300,40.684465,-73.351237
Suffolk,Store,MACE HOUSEWARES INC              ,MACES CLOSEOUT CITY    ,5000,40.839552,-73.293766
Suffolk,Store,SANA GROCERY & STATIONERY CORP   ,DEPOT STATIONERY       ,2000,40.844213,-73.405928
Suffolk,Grocery/Manufacturer,SURAJ&BROTHERS CORP              ,VALERO FOOD MART       ,1000,40.749455,-73.380688
Suffolk,Bakery,REEVE RICHARD                    ,REEVE FARMS FARMSTAND  ,1000,40.967574,-72.669825
Suffolk,Grocery/Manufacturer,GINGERBREAD FRANCHISE SVCS LLC   ,GINGERBREAD UNIVERSITY ,1000,40.965103,-72.709093
Suffolk,Deli,EURO DELI INC                    ,EURO DELI POLSKA KLBASA,2700,40.67943,-73.399124
Suffolk,Specialty Shop,DEER PARK MACARONI CO INC        ,DEER PARK RAVIOLI      ,1700,40.760626,-73.32888
Suffolk,Convenience Store,MONTAUK FOODS INC                ,7-ELEVEN FD STR 21162E ,3000,40.733029,-73.181893
Suffolk,Store,PIER 1 IMPORTS US INC            ,PIER 1 IMPORTS         ,10000,40.868153,-73.132856
Suffolk,Convenience Store,BATHIJA RAJESH                   ,7-ELEVEN FD STR 11199D ,3000,40.73137,-73.090889
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS,0,40.932039,-72.676555
Suffolk,Bakery,CAPTREE CLAM INC                 ,CAPTREE CLAM           ,4000,40.715575,-73.334556
Suffolk,Store,OP&H ENTERPRISES INC             ,SUNNYS DISCOUNT        ,3500,40.833901,-73.420377
Suffolk,Grocery/Manufacturer,MID ENTERPRISE INC               ,SHELL FOOD MART        ,1800,40.883086,-72.942316
Suffolk,Store,A TISKT A TASKT ANTHG N A BSK INC,A TISKT A TASKT ANTHG N,600,40.881497,-73.394532
Suffolk,Convenience Store,NARANG SARITA                    ,7-ELEVEN FD STR 15991E ,3000,40.885732,-73.417998
Suffolk,Walmart,WAL-MART STORES EAST LP          ,WAL-MART 2286          ,151000,40.862691,-73.082484
Suffolk,Store,SHADOW ART INC                   ,FINKS COUNTRY FARM     ,3000,40.91307,-72.837025
Suffolk,Gas Station,AKSU GAS CORP                    ,USA GAS                ,1000,40.684268,-73.401129
Suffolk,Specialty Shop,BAKERY PRODUCTS BY GENESIS INC   ,GENESIS SPECIALTY BKRY ,6000,40.756174,-73.261048
Suffolk,Convenience Store,GENOVESE DRUG STORES INC         ,RITE AID 10633         ,13500,40.669155,-73.392227
Suffolk,Grocery/Manufacturer,PROTOLA FISH LTD                 ,JEFFS SEAFOOD          ,2500,40.883047,-73.41948
Suffolk,Grocery/Manufacturer,CAVANIOLAS GOURMET LLC           ,CAVANIOLAS GOURMET SHOP,1200,41.00006,-72.29393
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 01935     ,8000,40.912491,-73.299305
Suffolk,Grocery/Manufacturer/Warehouse,YAKABOSKI DIANE&FUNFGELD THOMAS  ,WINDY ACRES FARM       ,1500,40.927163,-72.751118
Suffolk,Mini Mart,ABM AUTO INC                     ,MINI MART              ,400,40.800161,-72.790707
Suffolk,Grocery/Manufacturer/Warehouse,AMGR INC                         ,ANARKALI BAZAAR        ,1200,40.834759,-73.379935
Suffolk,Convenience Store,GENOVESE DRUG STORES INC         ,RITE AID 10653         ,8000,40.892179,-73.340344
Suffolk,Grocery Store,STOP&SHOP SUPERMARKET CO LLC THE ,STOP&SHOP 583/PEAPOD   ,67000,40.807707,-72.955327
Suffolk,Grocery Store,KING KULLEN GROCERY CO INC       ,KING KULLEN 59         ,26000,40.752354,-73.039932
Suffolk,Grocery Store,KING KULLEN GROCERY CO INC       ,KING KULLEN 40         ,34000,40.880931,-73.420738
Suffolk,Gas Station,PORTION GAS & CONVENIENCE INC    ,MOBIL MART             ,2000,40.836042,-73.053349
Suffolk,Store,WESTWARD SERVICE STATION INC     ,GULF FOOD MART         ,1000,40.820017,-73.059266
Suffolk,Sushi,ELLICO USA INC                   ,STOP&SHOP SUSHI CONCSN ,500,40.892965,-73.337864
Suffolk,Grocery/Manufacturer,ROCK SUPERMARKET CORP            ,COMPARE FOODS          ,21000,40.752437,-73.361318
Suffolk,Grocery/Manufacturer/Warehouse,COLEMAN SEAFOOD LLC              ,ST PETERS CATCH        ,2500,41.036702,-71.944433
Suffolk,Grocery/Manufacturer,HP MASTIC BEACH INC              ,HANDY PANTRY           ,5000,40.762956,-72.854497
Suffolk,Grocery/Manufacturer,SOUSA&MARTINS INC                ,PORTUGUESE AMERICAN MKT,2000,40.830824,-73.026986
Suffolk,Specialty Shop,HARBES FMLY FRMSTND MATTITUCK LLC,HARBES FAMILY FARM     ,3000,40.985175,-72.581461
Suffolk,Deli,SHIRDI SAI CORP                  ,FOUR CORNER DELI       ,3000,40.783989,-73.190915
Suffolk,Convenience Store,MAUNI ENTERPRISE INC             ,7-ELEVEN FD STR 16299A ,3000,40.889055,-73.053009
Suffolk,Gas Station,TWO JS INC                       ,PERFORMANCE FUELS      ,1000,40.82477,-73.217606
Suffolk,Convenience Store,7-ELEVEN FOOD STORE 11241D       ,7-ELEVEN FD STR 11241D ,3000,40.852375,-73.040423
Suffolk,Convenience Store,WALGREEN EASTERN CO INC          ,WALGREENS 7628         ,10000,40.855077,-73.194328
Suffolk,Store,BAY SHORE ENTERPRISES INC        ,AMOCO                  ,300,40.76211,-73.261702
Suffolk,Sushi,ELLICO USA INC                   ,SUSHI BY JAY AT STP&SHP,500,40.807707,-72.955327
Suffolk,Grocery/Manufacturer,JOES MEAT INC                    ,JOES GOURMET MEATS     ,1200,40.685126,-73.371541
Suffolk,Grocery/Manufacturer,TAM NY INC                       ,TONY TANJU             ,2000,40.882587,-72.509413
Suffolk,Grocery/Manufacturer,MASOTTO&MASTROPIETRO MEAT CO INC ,COW PALACE MT          ,3500,40.807347,-72.822001
Suffolk,Discount Store,DOLLAR TREE STORES INC           ,DOLLAR TREE 3092       ,5000,40.800785,-72.870394
Suffolk,Deli,BAY MEAT&DELI INC                ,BAY MEAT&DELI          ,1800,40.76041,-73.261918
Suffolk,Convenience Store,LAXMIDEVI INC                    ,7-ELEVEN STORE 29729D  ,1500,40.735274,-73.44618
Suffolk,Gas Station,3 STAR GAS&FOOD MART INC         ,CITGO                  ,0,40.7826,-73.218206
Suffolk,Grocery/Manufacturer,MISHAEL GROCERY CORP             ,MISHAEL GROCERY        ,2000,40.846802,-73.411512
Suffolk,Grocery/Manufacturer,HEALTHY GARDEN HEALTH CTR INC THE,HEALTHY GARDEN NUTRTN  ,600,40.814373,-73.112139
Suffolk,Store,270 MAIN STREET REALTY CORP      ,COASTAL MART           ,200,40.764771,-73.023584
Suffolk,Grocery/Manufacturer,BEST YET MARKET OF W ISLIP INC   ,BEST YET MARKET        ,30000,40.710537,-73.306587
Suffolk,Convenience Store,KALOUSTIAN GREGORY               ,7-ELEVEN FD STR 11225F ,3000,40.774561,-73.027963
Suffolk,Grocery/Manufacturer,CNM FOOD INC                     ,COMMUNITY FOOD MARKET  ,35000,40.848331,-73.407893
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS  PHARMACY 00146    ,11200,40.731037,-73.19145
Suffolk,Store,VITAMIN SUPPLY NORTHPORT INC     ,GNC 2157               ,1000,40.840094,-73.316223
Suffolk,Grocery/Manufacturer,WHOLLY NATURAL INC               ,WHOLLY NATURAL         ,1000,40.813309,-72.757046
Suffolk,Grocery/Manufacturer,SAMAR FOOD CORP                  ,GALA FOODS             ,12000,40.774637,-73.260001
Suffolk,Grocery/Manufacturer/Warehouse,ANC FOODS INC                    ,GIUNTAS MEAT FARMS     ,26000,40.839406,-73.293837
Suffolk,Store,MAXO INC                         ,SHELL FOOD MART        ,200,40.746633,-73.173041
Suffolk,Deli,945 LITTLE EAST NECK RD LLC      ,GOOD CORNER DELI       ,1000,40.720311,-73.355925
Suffolk,Grocery/Manufacturer,PRIVATE CHOCOLATIERS INC         ,SIGN OF THE TIMES      ,1000,40.932255,-73.031973
Suffolk,Grocery/Manufacturer,NORTHSHORE FOODS INC             ,FOOD WORX              ,2000,40.8811,-73.39671
Suffolk,Convenience Store,GENOVESE DRUG STORES INC         ,RITE AID 10658         ,12000,40.898357,-73.047075
Suffolk,Mini Mart,EAST END MARKETING CORP          ,VALERO MINI MART       ,600,40.821822,-72.646466
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 00848     ,2500,40.756769,-72.940038
Suffolk,Grocery/Manufacturer,S&T OIL INC                      ,COASTAL MART           ,500,40.802775,-73.069287
Suffolk,Convenience Store,550 PORTION INC                  ,7-ELEVEN STORE#29753D  ,2000,40.830839,-73.090386
Suffolk,Grocery/Manufacturer,GAMESH CONVENIENCE INC           ,AMERICAN CONVENIENCE   ,700,40.732352,-73.265671
Suffolk,Convenience Store,D&G OF LONG ISLAND32002 LLC      ,7-ELEVEN FD STR 32002B ,3000,40.747801,-73.048528
Suffolk,Grocery/Manufacturer,SUNVISDAR ENTERPRISES INC        ,GIFTS UNLIMITED        ,1500,40.987132,-72.536078
Suffolk,Grocery/Manufacturer/Warehouse,KASLL MARKET INC                 ,IGA MONTAUK            ,10000,41.032018,-71.94872
Suffolk,Convenience Store,SAID MARY                        ,7-ELEVEN FD STR 32955A ,3000,40.877772,-73.169624
Suffolk,Store,GOLDEN EARTHWORM ORGANIC FARM LLC,GOLDEN EARTHWORM       ,3000,40.93402,-72.592667
Suffolk,Grocery/Manufacturer,THREE WS INC                     ,PIONEER MARKET         ,5000,40.753152,-73.247795
Suffolk,Convenience Store,CASTALDO GERALD                  ,7-ELEVEN FD STR 32263A ,2500,40.688557,-73.333447
Suffolk,Convenience Store,MATLANI RAM                      ,7-ELEVEN STORE 33345A  ,3000,40.747056,-73.173037
Suffolk,Grocery Store,STOP&SHOP SUPERMARKET CO LLC THE ,STOP&SHOP 561          ,55000,40.742478,-73.200382
Suffolk,Store,GENERAL NUTRITION CORP           ,GENERAL NUTRITION 0557 ,1600,40.855427,-73.192705
Suffolk,Grocery/Manufacturer,FALKOWSKI THOMAS J               ,COUNTRY GARDEN         ,2400,40.952497,-72.328122
Suffolk,Convenience Store,SHAH RUBINA                      ,7-ELEVEN FD STR 11149C ,2500,40.774685,-73.334949
Suffolk,Discount Store,BIRCH UNLIMITED INC              ,DOLLAR POWER           ,1000,40.886286,-72.923135
Suffolk,Store,K MART CORP                      ,K MART 3861            ,89000,40.684794,-73.349872
Suffolk,Deli,HERNANDEZ DILBER O               ,EL NUEVO EDEN DELI     ,1000,40.858825,-73.086124
Suffolk,Grocery/Manufacturer,EZ PUMPER INC                    ,GULF SHOP #70303       ,1000,40.810111,-73.158384
Suffolk,Deli,EAST END DELI INC                ,DUFFYS DELI            ,2600,40.949372,-72.581724
Suffolk,Grocery/Manufacturer,COPIAGUE MEMORIAL PUBLIC LIBRARY ,COPIAGUE PUBLIC LIBRARY,400,40.670229,-73.402524
Suffolk,Grocery/Manufacturer/Warehouse,RASI CORP                        ,SCOTTOS PORK STORE     ,2500,40.877778,-72.524221
Suffolk,Grocery/Manufacturer,MI TIERRA FOOD MARKET CORP       ,MI TIERRA FOOD MARKET  ,0,40.679606,-73.402427
Suffolk,BJS Wholesale,BJS WHOLESALE CLUB INC           ,BJS WHOLESALE CLUB #11 ,120000,40.902883,-73.075067
Suffolk,Gas Station,PINE AIRE GAS & CONVENIENCE CORP ,CONOCO                 ,1500,40.772144,-73.278618
Suffolk,Deli,BARBOSA INC                      ,PORTUGUESE MARKET DELI ,2300,40.831373,-73.030486
Suffolk,Grocery/Manufacturer,GODIVA CHOCOLATIER INC           ,GODIVA CHOCOLATIER 324 ,1500,40.822913,-73.412297
Suffolk,Grocery/Manufacturer,JONATHAN FOOD CORP               ,BRENTWOOD MARKET       ,23000,40.763953,-73.246211
Suffolk,Grocery/Manufacturer,VERBARG MARY ELLEN&RONALD        ,SAYVILLE CHOCOLATIER   ,1500,40.736024,-73.082378
Suffolk,Grocery/Manufacturer,HAPPY STEER MEATS INC            ,HAPPY STEER MEATS      ,1200,40.799488,-72.866938
Suffolk,Convenience Store,AHMAD MANZOOR                    ,7-ELEVEN STORE 11233D  ,0,40.891207,-73.098955
Suffolk,Convenience Store,AHMAD SYED&SALMA                 ,7-ELEVEN FD STR 11211  ,3000,40.826289,-73.188406
Suffolk,Deli,LEMPA FOOD AND DELI INC          ,LEMPA FOOD AND DELI    ,1500,40.781671,-73.200087
Suffolk,Grocery/Manufacturer,RIVERHEAD FOOD SHOP INC          ,RIVERHEAD FOOD SHOP    ,1500,40.917253,-72.680333
Suffolk,Grocery/Manufacturer,MORRIS EVERALD                   ,A TASTE OF THE ISLAND  ,100,40.736156,-73.370009
Suffolk,Grocery/Manufacturer,1185 STRAIGHT PATH CORP          ,1185 STRAIGHT PATH     ,600,40.736195,-73.369988
Suffolk,Gas Station,K GAS AND CONVENIENCE LLC        ,GULF EXPRESS           ,1500,40.765289,-73.330919
Suffolk,Grocery/Manufacturer/Warehouse,DYLANS CANDYBAR LLC              ,DYLANS CANDYBAR        ,3000,40.962883,-72.185949
Suffolk,Grocery/Manufacturer,SHERRYS MARKET LLC               ,SHERRYS THE HEALTHY GMT,4400,40.69801,-73.322893
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS,0,40.850538,-73.171736
Suffolk,Convenience Store,GRIPPI FRANCIS&JEANETTE          ,7-ELEVEN FD STR 11193A ,2400,40.863063,-73.083933
Suffolk,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR #7006    ,8261,40.678635,-73.417477
Suffolk,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR #4771    ,7000,40.78096,-73.247257
Suffolk,Convenience Store,CHOE YONG MIN                    ,7-ELEVEN FD STR 32608A ,3200,40.798638,-73.247836
Suffolk,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR #4316    ,0,40.836167,-73.049144
Suffolk,Grocery Store,STOP&SHOP SUPERMARKET CO LLC THE ,STOP&SHOP 562          ,68000,40.827482,-73.020888
Suffolk,Store,PEPPERHEADS INTL CORP            ,PEPPERHEADS            ,340,40.945778,-73.068456
Suffolk,Sushi,CJ SUSHI WORLD INC               ,SOUTHDOWNMKT SUSHI CONC,200,40.8783,-73.425412
Suffolk,Grocery/Manufacturer/Warehouse,LAKE VILLAGE MARKET INC          ,LAKE VILLAGE MARKET    ,4000,40.807509,-73.123806
Suffolk,Convenience Store,AHUJA KAWALJEET                  ,7-ELEVEN FD STR 32760A ,3000,40.80048,-73.412544
Suffolk,Discount Store,FAMILY DOLLAR STORES OF NY INC   ,FAMILY DOLLAR #2307    ,2000,40.791378,-73.198839
Suffolk,Convenience Store,GENOVESE DRUG STORES INC         ,RITE AID 10661         ,15000,40.735324,-73.083697
Suffolk,Store,WILLIAMS SONOMA INC              ,WILLIAMS SONOMA #332   ,4000,40.822913,-73.412297
Suffolk,Gas Station,ATA MARKETING CO INC             ,BP                     ,0,40.75748,-73.209486
Suffolk,Grocery/Manufacturer,HERO HAVEN&MORE INC              ,HERO HAVEN&MORE        ,3000,40.761214,-72.863728
Suffolk,Convenience Store,WALGREEN EASTERN CO INC          ,WALGREENS #09461       ,22646,40.858225,-73.090388
Suffolk,Grocery/Manufacturer,MALIK ENTERPRISES INC            ,EXXON                  ,1200,40.727261,-73.231409
Suffolk,Convenience Store,STEPHENS CHRISTOPHER             ,7-ELEVEN FD STR 23367B ,3000,40.782335,-72.978408
Suffolk,Convenience Store,CVS ALBANY LLC                   ,CVS PHARMACY 04455     ,18000,40.86282,-73.320478
